sample_index,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid,source_path,source_size_bytes,received_at
20,88815,1666,-247,3608,-160,-19,-52,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
21,88817,1657,-263,3619,-147,8,-50,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
22,88819,1641,-262,3617,-135,28,-47,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
23,88821,1615,-257,3613,-127,40,-46,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
24,88823,1589,-249,3621,-123,46,-46,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
25,88825,1568,-241,3621,-119,45,-47,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
26,88827,1567,-238,3620,-119,35,-46,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
27,88829,1566,-230,3618,-119,24,-44,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
28,88831,1576,-228,3626,-118,18,-44,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
29,88833,1580,-223,3619,-113,14,-43,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
30,88835,1582,-230,3615,-112,12,-41,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
31,88837,1575,-235,3613,-110,10,-41,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
32,88839,1574,-234,3622,-107,4,-39,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
